id,id_anfitrion,zona_grupo,vecindario,latitud,longitud,tipo_propiedad,tipo_habitacion,capacidad,banos,recamaras,camas,texto_banos,noches_minimas,noches_maximas,min_noches_maximas,max_noches_maximas,precio,disp_30d,disp_60d,disp_90d,disp_365d,num_resenas,num_resenas_12m,num_resenas_30d,primera_resena,ultima_resena,resenas_por_mes,calif_total,calif_exactitud,calif_limpieza,calif_checkin,calif_comunicacion,calif_ubicacion,calif_valor,reserva_inmediata,es_superhost,antiguedad_host,tiempo_respuesta_host,tasa_respuesta_host,tasa_aceptacion_host,host_tiene_foto,host_verificado,listados_host,total_listados_host,host_total_casas_completas,host_total_habitaciones_privadas,host_total_habitaciones_compartidas,licencia,amenidades,tasa_respuesta_host_rango_15,tasa_aceptacion_host_rango_15,total_listados_host_rango_15,precio_rango_15,max_noches_maximas_rango_15,disp_365d_rango_15,num_resenas_rango_15,calif_total_rango_15,calif_valor_rango_15,resenas_por_mes_rango_15
1273519409875722247,12416770,,Ward E (councilmember James Solomon),40.7219001,-74.043672,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1 bath,29,90,90.0,90.0,432.8925925925926,29,59,89,179,0,0,0,2222-01-01,2222-01-01,,,,,,,,,f,f,2014-02-20,within a few hours,1.0,0.99,t,t,1.0,1.0,1,0,0,SL222222X2XX2XXXX2,"[""Host greets you"", ""Fire extinguisher"", ""Kitchen"", ""Smoke alarm"", ""Wifi"", ""Washer"", ""Carbon monoxide alarm"", ""TV""]","[0.933, 1.0)","[0.989, 1.0)","[1.0, 4.933)","[408.4, 442.8)","[77.8, 152.6)","[170.333, 194.667)","[0.0, 7.733)",SIN_INFO,SIN_INFO,SIN_INFO
1273928681051360039,121279612,,Ward E (councilmember James Solomon),40.72593,-74.04861,Private room in home,Private room,2,1.0,1.0,0.0,1 private bath,2,30,30.0,30.0,86.0,2,2,7,108,6,6,2,2025-03-10,2025-06-04,1.7,5.0,5.0,4.83,4.67,5.0,4.67,5.0,f,t,2017-03-18,within an hour,1.0,1.0,t,t,2.0,2.0,0,1,0,STR-005487-2024,"[""Drying rack for clothing"", ""Coffee maker: pour-over coffee"", ""Mini fridge"", ""Exterior security cameras on property"", ""Shampoo"", ""Dishes and silverware"", ""Radiant heating"", ""Shower gel"", ""Shared backyard"", ""Hot water kettle"", ""Free street parking"", ""Private entrance"", ""Free dryer \u2013 In building"", ""Dedicated workspace"", ""Clothing storage"", ""Washer"", ""Long term stays allowed"", ""Heating - split type ductless system"", ""Pets allowed"", ""Hair dryer"", ""Hangers"", ""Smart lock"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Essentials"", ""Bed linens"", ""Lock on bedroom door"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Coffee"", ""Self check-in""]","[0.933, 1.0)","[0.989, 1.0)","[1.0, 4.933)","[64.4, 98.8)","[3.0, 77.8)","[97.333, 121.667)","[0.0, 7.733)","[4.733, 5.0)","[4.733, 5.0)","[1.669, 2.083)"
1274612745403157133,656510298,,Ward B (councilmember Mira Prinz-Arey),40.71624579208655,-74.08495712863126,Private room in home,Private room,2,1.0,1.0,1.0,1 shared bath,1,3,3.0,3.0,90.0,16,46,75,75,1,1,0,2025-03-20,2025-03-20,0.28,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,f,2015-02-24,SIN_INFO,,,t,t,1.0,1.0,1,2,0,Exempt,"[""Carbon monoxide alarm"", ""Smart lock"", ""Self check-in"", ""Coffee maker"", ""Free parking on premises"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""First aid kit"", ""Cleaning products"", ""Clothing storage"", ""TV"", ""Lock on bedroom door"", ""Stove"", ""Hangers"", ""Blender"", ""Freezer"", ""Air conditioning"", ""Exterior security cameras on property"", ""Sound system"", ""Wifi"", ""Dining table"", ""Conditioner"", ""Wine glasses"", ""Bed linens"", ""Shower gel"", ""Laundromat nearby"", ""Refrigerator"", ""Smoke alarm"", ""Hot water"", ""Dedicated workspace"", ""Barbecue utensils"", ""Coffee"", ""Baking sheet"", ""Room-darkening shades"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Oven"", ""Books and reading material"", ""Heating"", ""Hair dryer"", ""Hot water kettle"", ""Dishes and silverware"", ""Body soap""]",SIN_INFO,SIN_INFO,"[1.0, 4.933)","[64.4, 98.8)","[3.0, 77.8)","[73.0, 97.333)","[0.0, 7.733)","[4.733, 5.0)","[4.733, 5.0)","[0.01, 0.425)"
1274733637703137271,4920221,,Ward C (councilmember Richard Boggiano),40.73474660000001,-74.0627408,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,1 bath,2,365,365.0,365.0,179.0,14,37,67,327,8,8,1,2025-01-01,2025-05-29,1.38,4.13,4.13,4.38,4.25,4.38,4.5,4.0,t,f,2013-01-31,within an hour,0.98,1.0,t,t,5.0,50.0,5,0,0,Exempt,"[""Clothing storage"", ""Freezer"", ""Pets allowed"", ""Long term stays allowed"", ""Oven"", ""Dishes and silverware"", ""Iron"", ""Gas stove"", ""TV"", ""Shower gel"", ""Washer"", ""Paid parking on premises"", ""Ceiling fan"", ""BBQ grill"", ""Shampoo"", ""Coffee maker"", ""Dishwasher"", ""Free dryer \u2013 In unit"", ""Bed linens"", ""Coffee"", ""Air conditioning"", ""Smoke alarm"", ""Kitchen"", ""Microwave"", ""First aid kit"", ""Dedicated workspace"", ""Elevator"", ""Extra pillows and blankets"", ""Trash compactor"", ""Fire extinguisher"", ""Bathtub"", ""Hot water kettle"", ""Conditioner"", ""Fire pit"", ""Refrigerator"", ""Cooking basics"", ""Exercise equipment"", ""Pool table"", ""Luggage dropoff allowed"", ""Toaster"", ""Hot water"", ""Exterior security cameras on property"", ""Ethernet connection"", ""Private gym in building"", ""Central heating"", ""Carbon monoxide alarm"", ""Body soap"", ""Wifi""]","[0.933, 1.0)","[0.989, 1.0)","[48.2, 52.133)","[167.6, 202.0)","[302.2, 377.0)","[316.333, 340.667)","[7.733, 15.467)","[3.933, 4.2)","[3.933, 4.2)","[1.254, 1.669)"
1276754954086490204,515266242,,Ward A (councilmember Denise Ridley),40.70358295240208,-74.0907525508356,Private room in home,Private room,2,1.0,1.0,1.0,1 shared bath,28,365,365.0,365.0,52.0,1,13,43,318,1,1,0,2025-04-14,2025-04-14,0.43,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,t,2023-05-17,within a few hours,0.9,0.86,t,t,3.0,8.0,0,3,0,SL222222X2XX2XXXX2,"[""Freezer"", ""Pets allowed"", ""Long term stays allowed"", ""Central air conditioning"", ""Hot tub"", ""Dishes and silverware"", ""Children's playroom"", ""Iron"", ""Baby bath"", ""Crib"", ""Shower gel"", ""Room-darkening shades"", ""Ping pong table"", ""Shampoo"", ""Coffee maker"", ""Dishwasher"", ""Hangers"", ""Board games"", ""Drying rack for clothing"", ""Free street parking"", ""Gym"", ""Essentials"", ""Bed linens"", ""Single oven"", ""Smoke alarm"", ""Kitchen"", ""Microwave"", ""High chair"", ""Lock on bedroom door"", ""First aid kit"", ""Heating"", ""Free parking on premises \u2013 3 spaces"", ""Hair dryer"", ""Children\u2019s books and toys"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Baking sheet"", ""Backyard"", ""Fire extinguisher"", ""Bathtub"", ""Hot water kettle"", ""Conditioner"", ""Refrigerator"", ""Cooking basics"", ""Children\u2019s bikes"", ""Exercise equipment"", ""Luggage dropoff allowed"", ""Safe"", ""Blender"", ""Hot water"", ""Dryer"", ""Cleaning available during stay"", ""Exterior security cameras on property"", ""Carbon monoxide alarm"", ""Indoor fireplace"", ""Cleaning products""]","[0.867, 0.933)","[0.853, 0.864)","[4.933, 8.867)","[30.0, 64.4)","[302.2, 377.0)","[316.333, 340.667)","[0.0, 7.733)","[4.733, 5.0)","[4.733, 5.0)","[0.425, 0.839)"
1277431985037626132,40072170,,Ward C (councilmember Richard Boggiano),40.740508835834895,-74.05096034083019,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,1 bath,30,365,365.0,365.0,72.0,0,22,52,326,0,0,0,2222-01-01,2222-01-01,,,,,,,,,f,f,2015-07-30,within a day,1.0,1.0,t,t,1.0,1.0,1,0,0,SL222222X2XX2XXXX2,"[""Fire extinguisher"", ""Kitchen"", ""Lockbox"", ""First aid kit"", ""Smoke alarm"", ""Self check-in"", ""Wifi"", ""Air conditioning"", ""Carbon monoxide alarm"", ""TV""]","[0.933, 1.0)","[0.989, 1.0)","[1.0, 4.933)","[64.4, 98.8)","[302.2, 377.0)","[316.333, 340.667)","[0.0, 7.733)",SIN_INFO,SIN_INFO,SIN_INFO
1278299346091104483,658438852,,Ward C (councilmember Richard Boggiano),40.72950297090455,-74.06017356386364,Entire rental unit,Entire home/apt,5,1.0,2.0,1.0,1 bath,2,365,365.0,365.0,432.8925925925926,0,0,0,0,2,2,0,2024-11-11,2024-12-26,0.27,4.0,3.5,2.5,5.0,5.0,5.0,3.0,f,f,2024-10-22,SIN_INFO,,1.0,t,f,1.0,2.0,1,0,0,STR-001010-2024,"[""Essentials"", ""Free parking on premises"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Kitchen"", ""Lockbox"", ""Hot water"", ""Smoke alarm"", ""Self check-in"", ""Wifi"", ""Air conditioning"", ""Heating"", ""TV""]",SIN_INFO,"[0.989, 1.0)","[1.0, 4.933)","[408.4, 442.8)","[302.2, 377.0)","[0.0, 24.333)","[0.0, 7.733)","[3.933, 4.2)","[2.867, 3.133)","[0.01, 0.425)"
1278389821125649342,580373330,,Ward A (councilmember Denise Ridley),40.7006173,-74.08485879999999,Entire rental unit,Entire home/apt,7,2.0,3.0,1.0,2 baths,3,365,365.0,365.0,243.0,3,8,28,108,14,14,2,2024-11-03,2025-06-08,1.8,4.64,4.64,4.71,4.71,4.71,4.07,4.5,f,f,2015-02-24,SIN_INFO,,,t,t,1.0,1.0,1,0,0,STR-005343-2024,"[""Clothing storage"", ""Freezer"", ""Rice maker"", ""Oven"", ""Dishes and silverware"", ""Iron"", ""TV"", ""Shower gel"", ""Wine glasses"", ""Room-darkening shades"", ""Bidet"", ""Shampoo"", ""Coffee maker"", ""Hangers"", ""Bed linens"", ""Coffee"", ""Air conditioning"", ""Smoke alarm"", ""Kitchen"", ""Microwave"", ""First aid kit"", ""Heating"", ""Hair dryer"", ""Extra pillows and blankets"", ""Free driveway parking on premises \u2013 1 space"", ""Keypad"", ""Trash compactor"", ""Fire extinguisher"", ""Bathtub"", ""Hot water kettle"", ""Conditioner"", ""Refrigerator"", ""Cooking basics"", ""Toaster"", ""Hot water"", ""Stove"", ""Exterior security cameras on property"", ""Self check-in"", ""Carbon monoxide alarm"", ""Body soap"", ""Wifi""]",SIN_INFO,SIN_INFO,"[1.0, 4.933)","[236.4, 270.8)","[302.2, 377.0)","[97.333, 121.667)","[7.733, 15.467)","[4.467, 4.733)","[4.467, 4.733)","[1.669, 2.083)"
1279091839285820698,28260018,,Ward B (councilmember Mira Prinz-Arey),40.72292631805511,-74.07164748687377,Private room in rental unit,Private room,3,2.0,1.0,1.0,2 baths,3,365,999.0,999.0,76.0,19,49,79,354,17,17,2,2024-11-20,2025-06-03,2.37,4.88,4.94,4.88,4.88,4.88,4.41,4.65,f,f,2015-02-24,within an hour,1.0,1.0,t,t,3.0,4.0,0,0,0,Exempt,"[""Clothing storage"", ""Freezer"", ""Long term stays allowed"", ""Oven"", ""Dishes and silverware"", ""Iron"", ""TV"", ""Shower gel"", ""Wine glasses"", ""Room-darkening shades"", ""Shampoo"", ""Coffee maker"", ""Free washer \u2013 In unit"", ""Free dryer \u2013 In unit"", ""Hangers"", ""Bed linens"", ""Coffee"", ""Air conditioning"", ""Smoke alarm"", ""Kitchen"", ""Microwave"", ""Lock on bedroom door"", ""First aid kit"", ""Hair dryer"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Smart lock"", ""Fire extinguisher"", ""Hot water kettle"", ""Conditioner"", ""Refrigerator"", ""Toaster"", ""Hot water"", ""Stove"", ""Self check-in"", ""Dining table"", ""Central heating"", ""Carbon monoxide alarm"", ""Body soap"", ""Wifi""]","[0.933, 1.0)","[0.989, 1.0)","[1.0, 4.933)","[64.4, 98.8)","[975.4, 1050.2)","[340.667, 365.0)","[15.467, 23.2)","[4.733, 5.0)","[4.467, 4.733)","[2.083, 2.498)"
1279742183515281203,131064926,,Ward D (councilmember Michael Yun),40.752910950581104,-74.04581107361555,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,1 bath,1,365,365.0,365.0,117.0,18,44,64,318,6,6,1,2025-02-17,2025-06-08,1.41,3.67,4.0,3.83,4.33,5.0,3.67,4.0,t,f,2017-05-19,within an hour,0.97,1.0,t,t,3.0,7.0,2,0,0,STR-022043-2025,"[""Drying rack for clothing"", ""Stove"", ""Bathtub"", ""Shampoo"", ""Dishes and silverware"", ""Shower gel"", ""Freezer"", ""Conditioner"", ""Refrigerator"", ""Kitchen"", ""Free street parking"", ""Private entrance"", ""Microwave"", ""Heating"", ""Long term stays allowed"", ""Hair dryer"", ""Body soap"", ""Iron"", ""Toaster"", ""Dining table"", ""Hangers"", ""Lockbox"", ""Board games"", ""Coffee maker: drip coffee maker"", ""Wine glasses"", ""Ceiling fan"", ""Smoke alarm"", ""First aid kit"", ""Cooking basics"", ""Carbon monoxide alarm"", ""TV"", ""Clothing storage: walk-in closet and dresser"", ""Essentials"", ""Bed linens"", ""Fire extinguisher"", ""Books and reading material"", ""Cleaning products"", ""Hot water"", ""Bidet"", ""Oven"", ""Wifi"", ""Air conditioning"", ""Coffee"", ""Self check-in""]","[0.933, 1.0)","[0.989, 1.0)","[4.933, 8.867)","[98.8, 133.2)","[302.2, 377.0)","[316.333, 340.667)","[0.0, 7.733)","[3.667, 3.933)","[3.933, 4.2)","[1.254, 1.669)"
1280483800603479661,93727916,,Ward C (councilmember Richard Boggiano),40.7399395,-74.0468982,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,1 bath,28,45,45.0,45.0,248.0,30,60,90,365,0,0,0,2222-01-01,2222-01-01,,,,,,,,,t,f,2016-09-05,within an hour,0.94,0.99,t,t,16.0,57.0,1,0,0,SL222222X2XX2XXXX2,"[""Mini fridge"", ""Bathtub"", ""Shampoo"", ""Kitchen"", ""Microwave"", ""Heating"", ""Hair dryer"", ""Body soap"", ""Dining table"", ""Coffee maker"", ""Smart lock"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Essentials"", ""Bed linens"", ""Cleaning products"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Self check-in""]","[0.933, 1.0)","[0.989, 1.0)","[56.067, 60.0)","[236.4, 270.8)","[3.0, 77.8)","[340.667, 365.0)","[0.0, 7.733)",SIN_INFO,SIN_INFO,SIN_INFO
1281335230204299623,568599968,,Ward F (councilmember Jermaine D. Robinson),40.71324160305818,-74.06893751716873,Entire rental unit,Entire home/apt,8,1.0,3.0,4.0,1 bath,2,365,365.0,365.0,254.0,21,51,81,314,4,4,1,2025-04-29,2025-06-07,2.14,4.75,4.75,5.0,5.0,5.0,4.25,4.75,t,t,2024-03-23,within an hour,1.0,1.0,t,t,8.0,9.0,3,0,0,Exempt,"[""Kitchen"", ""Pets allowed"", ""First aid kit"", ""Free parking on premises"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Self check-in"", ""Smart lock"", ""TV"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Air conditioning"", ""Wifi"", ""Smoke alarm""]","[0.933, 1.0)","[0.989, 1.0)","[8.867, 12.8)","[236.4, 270.8)","[302.2, 377.0)","[292.0, 316.333)","[0.0, 7.733)","[4.733, 5.0)","[4.733, 5.0)","[2.083, 2.498)"
1282888164184300989,319005137,,Ward E (councilmember James Solomon),40.72289364459096,-74.04744869184454,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,1 bath,3,365,365.0,365.0,214.0,28,58,88,88,11,11,1,2024-12-12,2025-06-15,1.69,4.55,4.64,4.36,4.64,4.64,4.91,4.36,f,f,2019-12-19,within an hour,1.0,1.0,t,t,3.0,4.0,1,1,0,STR-004619-2024,"[""Drying rack for clothing"", ""Stove"", ""Mini fridge"", ""Bathtub"", ""Room-darkening shades"", ""Exterior security cameras on property"", ""Shampoo"", ""Dishes and silverware"", ""Shower gel"", ""Freezer"", ""Baking sheet"", ""Conditioner"", ""Cleaning available during stay"", ""Refrigerator"", ""Kitchen"", ""Microwave"", ""Clothing storage"", ""Washer"", ""Heating"", ""Pets allowed"", ""Long term stays allowed"", ""Hair dryer"", ""Body soap"", ""Iron"", ""Pack \u2019n play/Travel crib"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker"", ""Dining table"", ""Smart lock"", ""Dryer"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Cooking basics"", ""Carbon monoxide alarm"", ""TV"", ""Essentials"", ""Paid parking off premises"", ""Bed linens"", ""Fire extinguisher"", ""Cleaning products"", ""Oven"", ""Wifi"", ""Air conditioning"", ""Self check-in""]","[0.933, 1.0)","[0.989, 1.0)","[1.0, 4.933)","[202.0, 236.4)","[302.2, 377.0)","[73.0, 97.333)","[7.733, 15.467)","[4.467, 4.733)","[4.2, 4.467)","[1.669, 2.083)"
1283613477635607958,503377220,,Ward B (councilmember Mira Prinz-Arey),40.72695,-74.07586,Entire condo,Entire home/apt,10,2.0,3.0,6.0,2 baths,1,365,365.0,365.0,354.0,6,20,20,235,30,30,5,2024-12-30,2025-06-15,5.08,4.9,4.9,4.93,5.0,5.0,4.43,4.97,f,f,2023-03-01,SIN_INFO,,,t,t,1.0,1.0,1,0,0,STR-000001-2024,"[""Noise decibel monitors on property"", ""Stove"", ""Fire pit"", ""Harbor view"", ""Shampoo"", ""Dishes and silverware"", ""Shower gel"", ""Outdoor furniture"", ""Barbecue utensils"", ""Rice maker"", ""Cleaning available during stay"", ""Refrigerator"", ""High chair"", ""Patio or balcony"", ""Free street parking"", ""Private entrance"", ""Crib"", ""Dedicated workspace"", ""Blender"", ""Ethernet connection"", ""Clothing storage"", ""City skyline view"", ""Microwave"", ""Babysitter recommendations"", ""Trash compactor"", ""Washer"", ""Safe"", ""Long term stays allowed"", ""Pets allowed"", ""Outdoor kitchen"", ""Dishwasher"", ""Hair dryer"", ""Body soap"", ""Sound system"", ""Free parking on premises"", ""Outdoor dining area"", ""Dining table"", ""Coffee maker"", ""Lockbox"", ""Dryer"", ""Board games"", ""Wine glasses"", ""Outlet covers"", ""Smoke alarm"", ""First aid kit"", ""Cooking basics"", ""Carbon monoxide alarm"", ""TV"", ""Fire extinguisher"", ""Books and reading material"", ""Cleaning products"", ""Hot water"", ""BBQ grill"", ""Oven"", ""Wifi"", ""Air conditioning"", ""Coffee"", ""Self check-in""]",SIN_INFO,SIN_INFO,"[1.0, 4.933)","[339.6, 374.0)","[302.2, 377.0)","[219.0, 243.333)","[23.2, 30.933)","[4.733, 5.0)","[4.733, 5.0)","[4.986, 5.401)"
1284304094950879237,28260018,,Ward F (councilmember Jermaine D. Robinson),40.71910362323028,-74.06682767852286,Private room in rental unit,Private room,3,1.0,1.0,1.0,1 shared bath,3,365,999.0,999.0,61.0,22,52,82,357,9,9,1,2024-12-01,2025-05-26,1.32,4.78,4.89,5.0,5.0,4.89,4.78,4.78,f,f,2015-02-24,within an hour,1.0,1.0,t,t,3.0,4.0,0,0,0,Exempt,"[""Clothing storage"", ""Freezer"", ""Long term stays allowed"", ""Oven"", ""Dishes and silverware"", ""Iron"", ""Mosquito net"", ""TV"", ""Shower gel"", ""Wine glasses"", ""Room-darkening shades"", ""Shampoo"", ""Coffee maker"", ""Hangers"", ""Bed linens"", ""Coffee"", ""Air conditioning"", ""Smoke alarm"", ""Kitchen"", ""Microwave"", ""Lock on bedroom door"", ""First aid kit"", ""Heating"", ""Hair dryer"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Smart lock"", ""Fire extinguisher"", ""Hot water kettle"", ""Conditioner"", ""Refrigerator"", ""Toaster"", ""Hot water"", ""Stove"", ""Self check-in"", ""Carbon monoxide alarm"", ""Body soap"", ""Wifi""]","[0.933, 1.0)","[0.989, 1.0)","[1.0, 4.933)","[30.0, 64.4)","[975.4, 1050.2)","[340.667, 365.0)","[7.733, 15.467)","[4.733, 5.0)","[4.733, 5.0)","[1.254, 1.669)"
1284326381055721878,319005137,,Ward E (councilmember James Solomon),40.729079838744006,-74.0442720230353,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1 bath,3,365,365.0,365.0,250.0,0,28,58,238,0,0,0,2222-01-01,2222-01-01,,,,,,,,,f,f,2019-12-19,within an hour,1.0,1.0,t,t,3.0,4.0,1,1,0,STR-004619-2024,"[""Clothing storage"", ""Pets allowed"", ""Long term stays allowed"", ""Oven"", ""Dishes and silverware"", ""Iron"", ""Private entrance"", ""Crib"", ""TV"", ""Shower gel"", ""Wine glasses"", ""Room-darkening shades"", ""Paid parking off premises"", ""Shampoo"", ""Coffee maker"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Bed linens"", ""Essentials"", ""Air conditioning"", ""Smoke alarm"", ""Kitchen"", ""Microwave"", ""First aid kit"", ""Heating"", ""Hair dryer"", ""Extra pillows and blankets"", ""Smart lock"", ""Baking sheet"", ""Fire extinguisher"", ""Bathtub"", ""Hot water kettle"", ""Conditioner"", ""Refrigerator"", ""Cooking basics"", ""Laundromat nearby"", ""Toaster"", ""Hot water"", ""Cleaning available during stay"", ""Stove"", ""Exterior security cameras on property"", ""Self check-in"", ""Carbon monoxide alarm"", ""Body soap"", ""Wifi"", ""Cleaning products""]","[0.933, 1.0)","[0.989, 1.0)","[1.0, 4.933)","[236.4, 270.8)","[302.2, 377.0)","[219.0, 243.333)","[0.0, 7.733)",SIN_INFO,SIN_INFO,SIN_INFO
1284834046326365475,28260018,,Ward F (councilmember Jermaine D. Robinson),40.7196738115275,-74.06832010179477,Private room in rental unit,Private room,2,1.0,1.0,1.0,1 shared bath,3,365,999.0,999.0,61.0,25,55,85,360,16,16,1,2024-11-19,2025-05-26,2.21,4.69,4.88,4.88,4.94,4.88,4.5,4.44,f,f,2015-02-24,within an hour,1.0,1.0,t,t,3.0,4.0,0,0,0,Exempt,"[""Freezer"", ""Long term stays allowed"", ""Oven"", ""Dishes and silverware"", ""Iron"", ""Mosquito net"", ""TV"", ""Shower gel"", ""Mini fridge"", ""Wine glasses"", ""Room-darkening shades"", ""Shampoo"", ""Coffee maker"", ""Bed linens"", ""Coffee"", ""Air conditioning"", ""Smoke alarm"", ""Kitchen"", ""Microwave"", ""Lock on bedroom door"", ""First aid kit"", ""Heating"", ""Hair dryer"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Smart lock"", ""Fire extinguisher"", ""Hot water kettle"", ""Conditioner"", ""Refrigerator"", ""Toaster"", ""Hot water"", ""Stove"", ""Self check-in"", ""Carbon monoxide alarm"", ""Body soap"", ""Wifi""]","[0.933, 1.0)","[0.989, 1.0)","[1.0, 4.933)","[30.0, 64.4)","[975.4, 1050.2)","[340.667, 365.0)","[15.467, 23.2)","[4.467, 4.733)","[4.2, 4.467)","[2.083, 2.498)"
1286657577831216705,655379943,,Ward A (councilmember Denise Ridley),40.700872687602285,-74.08123394462163,Entire rental unit,Entire home/apt,4,1.0,1.0,0.0,1 bath,1,365,365.0,365.0,72.0,4,9,15,167,37,37,0,2024-11-20,2025-06-15,5.14,4.62,4.65,4.81,4.76,4.81,4.22,4.41,t,f,2024-10-03,within an hour,1.0,1.0,t,t,2.0,2.0,2,0,0,Exempt,"[""Room-darkening shades"", ""Shower gel"", ""Freezer"", ""Refrigerator"", ""Any conditioner"", ""Kitchen"", ""Free street parking"", ""Any body soap"", ""Blender"", ""Microwave"", ""Clothing storage"", ""Hair dryer"", ""Iron"", ""Toaster"", ""Dining table"", ""Hangers"", ""Electric stove"", ""Lockbox"", ""Wine glasses"", ""Smoke alarm"", ""Cooking basics"", ""Central heating"", ""Carbon monoxide alarm"", ""TV"", ""Cleaning products"", ""Hot water"", ""Coffee maker: drip coffee maker"", ""Wifi"", ""Air conditioning"", ""Coffee"", ""Self check-in""]","[0.933, 1.0)","[0.989, 1.0)","[1.0, 4.933)","[64.4, 98.8)","[302.2, 377.0)","[146.0, 170.333)","[30.933, 38.667)","[4.467, 4.733)","[4.2, 4.467)","[4.986, 5.401)"
1287168817083309503,119388049,,Ward C (councilmember Richard Boggiano),40.72917998415538,-74.05593795097614,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1 bath,3,365,365.0,365.0,111.0,6,36,60,335,13,13,2,2024-12-08,2025-06-05,1.97,4.77,4.85,4.92,5.0,4.85,4.69,4.92,f,t,2017-03-06,within an hour,1.0,1.0,t,t,3.0,3.0,3,0,0,Exempt,"[""Pets allowed"", ""Long term stays allowed"", ""Dishes and silverware"", ""Iron"", ""TV"", ""Shower gel"", ""Wine glasses"", ""Clothing storage: closet"", ""Shampoo"", ""Coffee maker"", ""Hangers"", ""Drying rack for clothing"", ""Bed linens"", ""Coffee"", ""Air conditioning"", ""Central heating"", ""Smoke alarm"", ""Kitchen"", ""Microwave"", ""Books and reading material"", ""First aid kit"", ""Hair dryer"", ""Trash compactor"", ""Baking sheet"", ""Fire extinguisher"", ""Conditioner"", ""Refrigerator"", ""Hot water"", ""Exterior security cameras on property"", ""Dining table"", ""Portable heater"", ""Carbon monoxide alarm"", ""Body soap"", ""Wifi"", ""Cleaning products""]","[0.933, 1.0)","[0.989, 1.0)","[1.0, 4.933)","[98.8, 133.2)","[302.2, 377.0)","[316.333, 340.667)","[7.733, 15.467)","[4.733, 5.0)","[4.733, 5.0)","[1.669, 2.083)"
1287192256600893878,126323614,,Ward A (councilmember Denise Ridley),40.70682223092621,-74.09452318607653,Private room in serviced apartment,Private room,2,2.0,1.0,1.0,2 baths,1,28,1125.0,1125.0,59.0,0,0,0,265,3,3,1,2024-11-16,2025-06-04,0.41,3.67,3.67,3.67,3.67,3.67,3.67,3.67,t,SIN_INFO,2017-04-17,a few days or more,0.4,0.96,t,t,6.0,10.0,0,1,0,Exempt,"[""Kitchen"", ""Heating"", ""Room-darkening shades"", ""Hair dryer"", ""Hot water"", ""Dedicated workspace"", ""Iron"", ""Host greets you"", ""TV"", ""Shower gel"", ""Bed linens"", ""Body soap"", ""Wifi"", ""Cleaning products"", ""Smoke alarm""]","[0.4, 0.467)","[0.955, 0.966)","[8.867, 12.8)","[30.0, 64.4)","[1050.2, 1125.0)","[243.333, 267.667)","[0.0, 7.733)","[3.667, 3.933)","[3.667, 3.933)","[0.01, 0.425)"
